Date,Open,High,Low,Close,Volume,Adj_Close,Company,Country,Ticker
2014-01-03,47.59542083740234,47.74809265136719,47.04198455810547,47.45228958129883,15008932,32.24076080322266,Merck & Co.,United States,MRK
2014-01-10,47.52862548828125,48.09160232543945,47.08015441894531,47.59542083740234,53542215,32.33799362182617,Merck & Co.,United States,MRK
2014-01-17,48.56870269775391,50.99236679077148,48.46374130249023,49.57061004638672,97986323,33.68002319335938,Merck & Co.,United States,MRK
2014-01-24,49.64694595336914,49.85686874389648,48.53053283691406,49.59923553466797,58507953,33.6994743347168,Merck & Co.,United States,MRK
2014-01-31,50.43893051147461,51.62213516235352,49.40839767456055,50.54389190673828,103844329,34.34130859375,Merck & Co.,United States,MRK
2014-02-07,50.48664093017578,52.67175674438477,49.54198455810547,52.26145172119141,88994797,35.50827789306641,Merck & Co.,United States,MRK
2014-02-14,51.80343627929688,53.19656372070312,51.73664093017578,52.90076446533203,61326026,35.94264984130859,Merck & Co.,United States,MRK
2014-02-21,52.69084167480469,53.75954055786133,52.47137451171875,53.46374130249023,45376200,36.32515335083008,Merck & Co.,United States,MRK
2014-02-28,53.31106948852539,54.82824325561523,53.2442741394043,54.3797721862793,53037813,36.94754028320312,Merck & Co.,United States,MRK
2014-03-07,53.53053283691406,55.00954055786133,53.38740539550781,54.83778762817383,53552695,37.25872802734375,Merck & Co.,United States,MRK
2014-03-14,54.80915832519531,54.98091506958008,52.73854827880859,53.14885330200195,52405030,36.39307403564453,Merck & Co.,United States,MRK
2014-03-21,53.38740539550781,54.30343627929688,52.11832046508789,52.15649032592773,61323090,35.71357345581055,Merck & Co.,United States,MRK
2014-03-28,52.34732818603516,54.35114669799805,51.11641311645508,53.41603088378906,65787361,36.57603073120117,Merck & Co.,United States,MRK
2014-04-04,53.52099227905273,54.23664093017578,53.38740539550781,53.54961776733398,49971260,36.6674919128418,Merck & Co.,United States,MRK
2014-04-11,52.83396911621094,55.47710037231445,52.19465637207031,53.35877990722656,73309486,36.53681182861328,Merck & Co.,United States,MRK
2014-04-18,53.64503860473633,54.38931274414062,52.43320465087891,53.88358688354492,44884897,36.89615631103516,Merck & Co.,United States,MRK
2014-04-25,53.96946716308594,55.64885330200195,53.81679534912109,54.61832046508789,42844127,37.39928817749023,Merck & Co.,United States,MRK
2014-05-02,54.97137451171875,57.09923553466797,53.89313125610352,55.55343627929688,71282759,38.03959655761719,Merck & Co.,United States,MRK
2014-05-09,55.4484748840332,56.07824325561523,51.90839767456055,52.68129730224609,75078300,36.07293319702148,Merck & Co.,United States,MRK
2014-05-16,53.07251739501953,53.99809265136719,52.33778762817383,53.31106948852539,44877456,36.50415802001953,Merck & Co.,United States,MRK
2014-05-23,53.1870231628418,54.3702278137207,53.07251739501953,54.20801544189453,36949440,37.11833572387695,Merck & Co.,United States,MRK
2014-05-30,54.32251739501953,55.60114669799805,53.81679534912109,55.20992279052734,35818125,37.80436706542969,Merck & Co.,United States,MRK
2014-06-06,55.25763320922852,55.79198455810547,54.74236679077148,55.20038223266602,36389495,37.7978401184082,Merck & Co.,United States,MRK
2014-06-13,54.85686874389648,56.32633590698242,54.61832046508789,55.57251739501953,47585278,38.33950042724609,Merck & Co.,United States,MRK
2014-06-20,55.40076446533203,56.56488418579102,55.08587646484375,56.22137451171875,44293825,38.78714752197266,Merck & Co.,United States,MRK
2014-06-27,56.11641311645508,56.60305404663086,54.84732818603516,54.89503860473633,55555737,37.87210464477539,Merck & Co.,United States,MRK
2014-07-04,54.97137451171875,56.72710037231445,54.84732818603516,56.48854827880859,31161337,38.97146606445312,Merck & Co.,United States,MRK
2014-07-11,56.21183013916016,56.91793823242188,55.08587646484375,55.76335906982422,37911925,38.47117233276367,Merck & Co.,United States,MRK
2014-07-18,55.93511581420898,55.98282241821289,54.85686874389648,55.66793823242188,41316982,38.40532684326172,Merck & Co.,United States,MRK
2014-07-25,55.23854827880859,56.18320465087891,55.06679534912109,55.48664093017578,37189958,38.28024673461914,Merck & Co.,United States,MRK
