date,Open,High,Low,Close,adjusted_close,Volume,Company,Country,Ticker,__period__,company
2013-12-31 18:30:00,402.5,405.8999938964844,400.7999877929688,401.75,370.0361022949219,429074,Cipla,India,CIPLA.NS,2013-12-31,Cipla
2014-01-01 18:30:00,402.0,406.3500061035156,391.5,392.2999877929688,361.3320617675781,734194,Cipla,India,CIPLA.NS,2014-01-01,Cipla
2014-01-02 18:30:00,391.5499877929688,394.0,386.0,391.75,360.8255004882812,998001,Cipla,India,CIPLA.NS,2014-01-02,Cipla
2014-01-05 18:30:00,393.8999938964844,395.9500122070312,387.6499938964844,391.6000061035156,360.6873779296875,752348,Cipla,India,CIPLA.NS,2014-01-05,Cipla
2014-01-06 18:30:00,393.8999938964844,394.8999938964844,389.0,390.8500061035156,359.9964904785156,955034,Cipla,India,CIPLA.NS,2014-01-06,Cipla
2014-01-07 18:30:00,391.1000061035156,405.0,389.1000061035156,404.2000122070312,372.2927551269531,1768447,Cipla,India,CIPLA.NS,2014-01-07,Cipla
2014-01-08 18:30:00,404.0,407.3999938964844,400.0,403.1000061035156,371.2795104980469,1161659,Cipla,India,CIPLA.NS,2014-01-08,Cipla
2014-01-09 18:30:00,401.2000122070312,406.7000122070312,397.0,399.1000061035156,367.5952758789062,875765,Cipla,India,CIPLA.NS,2014-01-09,Cipla
2014-01-12 18:30:00,396.3500061035156,403.4500122070312,396.3500061035156,402.25,370.4966430664062,770671,Cipla,India,CIPLA.NS,2014-01-12,Cipla
2014-01-13 18:30:00,400.8999938964844,412.25,400.8999938964844,411.1499938964844,378.6940612792969,1375742,Cipla,India,CIPLA.NS,2014-01-13,Cipla
2014-01-14 18:30:00,414.3500061035156,423.8999938964844,414.3500061035156,418.0499877929688,385.0493774414062,2737981,Cipla,India,CIPLA.NS,2014-01-14,Cipla
2014-01-15 18:30:00,419.0,420.9500122070312,412.0,412.6499938964844,380.0756530761719,1332490,Cipla,India,CIPLA.NS,2014-01-15,Cipla
2014-01-16 18:30:00,412.5,421.9500122070312,412.5,417.6000061035156,384.6349182128906,1369311,Cipla,India,CIPLA.NS,2014-01-16,Cipla
2014-01-19 18:30:00,419.0,421.7000122070312,416.1499938964844,419.8500061035156,386.7073059082031,825525,Cipla,India,CIPLA.NS,2014-01-19,Cipla
2014-01-20 18:30:00,420.25,424.0,416.3500061035156,417.3999938964844,384.45068359375,757294,Cipla,India,CIPLA.NS,2014-01-20,Cipla
2014-01-21 18:30:00,417.7000122070312,425.8500061035156,415.2999877929688,422.7000122070312,389.332275390625,1159013,Cipla,India,CIPLA.NS,2014-01-21,Cipla
2014-01-22 18:30:00,422.8999938964844,425.0499877929688,417.3999938964844,419.5499877929688,386.4309692382812,657695,Cipla,India,CIPLA.NS,2014-01-22,Cipla
2014-01-23 18:30:00,418.0,423.0,413.3999938964844,414.3999938964844,381.6875,994905,Cipla,India,CIPLA.NS,2014-01-23,Cipla
2014-01-26 18:30:00,411.5,418.0,407.75,415.0,382.2402038574219,1305152,Cipla,India,CIPLA.NS,2014-01-26,Cipla
2014-01-27 18:30:00,416.2999877929688,420.5,406.7999877929688,409.25,376.9440307617188,988099,Cipla,India,CIPLA.NS,2014-01-27,Cipla
2014-01-28 18:30:00,411.0,418.5,409.5,414.5,381.7796020507812,1227506,Cipla,India,CIPLA.NS,2014-01-28,Cipla
2014-01-29 18:30:00,410.9500122070312,415.8999938964844,407.9500122070312,413.4500122070312,380.8125305175781,1344614,Cipla,India,CIPLA.NS,2014-01-29,Cipla
2014-01-30 18:30:00,415.0,419.0,408.5499877929688,410.6000061035156,378.1874389648438,529559,Cipla,India,CIPLA.NS,2014-01-30,Cipla
2014-02-02 18:30:00,408.5,415.75,408.5,412.5,379.9375,883601,Cipla,India,CIPLA.NS,2014-02-02,Cipla
2014-02-03 18:30:00,410.7000122070312,417.9500122070312,410.0,415.1499938964844,382.3782348632812,1076767,Cipla,India,CIPLA.NS,2014-02-03,Cipla
2014-02-04 18:30:00,416.8999938964844,416.8999938964844,410.5,415.1499938964844,382.3782348632812,1340045,Cipla,India,CIPLA.NS,2014-02-04,Cipla
2014-02-05 18:30:00,417.5,420.0,409.25,410.0499877929688,377.680908203125,1533292,Cipla,India,CIPLA.NS,2014-02-05,Cipla
2014-02-06 18:30:00,412.8500061035156,418.0,412.5,417.0499877929688,384.1282958984375,943897,Cipla,India,CIPLA.NS,2014-02-06,Cipla
2014-02-09 18:30:00,419.4500122070312,423.6000061035156,409.7000122070312,414.5499877929688,381.8257141113281,1133469,Cipla,India,CIPLA.NS,2014-02-09,Cipla
2014-02-10 18:30:00,415.0,415.0,405.2000122070312,412.5,379.9375,2568431,Cipla,India,CIPLA.NS,2014-02-10,Cipla
2014-02-11 18:30:00,414.8999938964844,414.8999938964844,408.0,412.75,380.1677856445312,2956000,Cipla,India,CIPLA.NS,2014-02-11,Cipla
2014-02-12 18:30:00,390.0,404.25,379.0,380.2999877929688,350.2793273925781,10135980,Cipla,India,CIPLA.NS,2014-02-12,Cipla
2014-02-13 18:30:00,384.7000122070312,384.7000122070312,370.0,373.3500061035156,343.8780212402344,3269119,Cipla,India,CIPLA.NS,2014-02-13,Cipla
2014-02-16 18:30:00,373.3500061035156,378.0499877929688,371.1499938964844,374.3500061035156,344.7990417480469,1218421,Cipla,India,CIPLA.NS,2014-02-16,Cipla
2014-02-17 18:30:00,374.0,377.7000122070312,371.25,371.8999938964844,342.5424499511719,1787070,Cipla,India,CIPLA.NS,2014-02-17,Cipla
2014-02-18 18:30:00,373.0,375.2000122070312,371.0,373.2000122070312,343.7398071289062,891444,Cipla,India,CIPLA.NS,2014-02-18,Cipla
2014-02-19 18:30:00,373.2000122070312,376.6000061035156,370.3999938964844,371.2000122070312,341.8977355957031,1607125,Cipla,India,CIPLA.NS,2014-02-19,Cipla
2014-02-20 18:30:00,374.0,374.0,367.75,369.2000122070312,340.0556030273438,2004530,Cipla,India,CIPLA.NS,2014-02-20,Cipla
2014-02-23 18:30:00,366.5,372.7999877929688,366.5,367.5,338.4898071289062,1554990,Cipla,India,CIPLA.NS,2014-02-23,Cipla
