date,Open,High,Low,Close,adjusted_close,Volume,Company,Country,Ticker,__period__,company
2014-01-02,37.1484985351562,37.1984062194824,36.8490486145019,36.9155921936035,29.9901828765869,890972,Fresenius SE,Germany,FRE.DE,2014-01-02,Fresenius SE
2014-01-03,36.8989562988281,37.2316780090332,36.8324127197265,37.1152267456054,30.1523685455322,636361,Fresenius SE,Germany,FRE.DE,2014-01-03,Fresenius SE
2014-01-06,37.3314971923828,37.6808547973632,37.2649536132812,37.6808547973632,30.6118831634521,895213,Fresenius SE,Germany,FRE.DE,2014-01-06,Fresenius SE
2014-01-07,37.6475830078125,37.6808547973632,37.1152267456054,37.5311317443847,30.4902458190917,907821,Fresenius SE,Germany,FRE.DE,2014-01-07,Fresenius SE
2014-01-08,37.3647689819335,37.8804893493652,37.2649536132812,37.8804893493652,30.7740631103515,880652,Fresenius SE,Germany,FRE.DE,2014-01-08,Fresenius SE
2014-01-09,38.529296875,38.7289314270019,38.0967597961425,38.2797546386718,31.0984268188476,1324538,Fresenius SE,Germany,FRE.DE,2014-01-09,Fresenius SE
2014-01-10,38.4793891906738,38.8786582946777,37.9969406127929,38.7954750061035,31.5173969268798,987425,Fresenius SE,Germany,FRE.DE,2014-01-10,Fresenius SE
2014-01-13,38.7954750061035,38.8453865051269,38.0302124023437,38.0634841918945,30.9227294921875,1145443,Fresenius SE,Germany,FRE.DE,2014-01-13,Fresenius SE
2014-01-14,38.0135765075683,38.3296661376953,37.7640342712402,38.0468482971191,30.9092121124267,902589,Fresenius SE,Germany,FRE.DE,2014-01-14,Fresenius SE
2014-01-15,38.1300315856933,38.8121147155761,38.1133956909179,38.562572479248,31.3281917572021,1128131,Fresenius SE,Germany,FRE.DE,2014-01-15,Fresenius SE
2014-01-16,38.5958442687988,38.9285659790039,38.562572479248,38.7455673217773,31.4768562316894,796891,Fresenius SE,Germany,FRE.DE,2014-01-16,Fresenius SE
2014-01-17,38.7289314270019,38.9618377685546,38.4294815063476,38.8453865051269,31.5579433441162,1250635,Fresenius SE,Germany,FRE.DE,2014-01-17,Fresenius SE
2014-01-20,38.7788391113281,39.0782928466796,38.7455673217773,39.0782928466796,31.7471618652343,512844,Fresenius SE,Germany,FRE.DE,2014-01-20,Fresenius SE
2014-01-21,39.2612876892089,39.5274658203125,39.1282005310058,39.2280158996582,31.8687992095947,691722,Fresenius SE,Germany,FRE.DE,2014-01-21,Fresenius SE
2014-01-22,39.4276504516601,39.710464477539,39.061653137207,39.2280158996582,31.8687992095947,838953,Fresenius SE,Germany,FRE.DE,2014-01-22,Fresenius SE
2014-01-23,39.0450172424316,39.3444671630859,38.8453865051269,39.2612876892089,31.8958282470703,1060780,Fresenius SE,Germany,FRE.DE,2014-01-23,Fresenius SE
2014-01-24,39.4276504516601,39.8435516357421,38.6124801635742,38.7455673217773,31.4768562316894,1695832,Fresenius SE,Germany,FRE.DE,2014-01-24,Fresenius SE
2014-01-27,38.5958442687988,38.8453865051269,38.4294815063476,38.6956596374511,31.4363098144531,1070521,Fresenius SE,Germany,FRE.DE,2014-01-27,Fresenius SE
2014-01-28,38.8287506103515,39.0117454528808,38.5792083740234,38.8287506103515,31.5444316864013,818534,Fresenius SE,Germany,FRE.DE,2014-01-28,Fresenius SE
2014-01-29,39.0117454528808,39.4276504516601,38.362937927246,38.7455673217773,31.4768562316894,971255,Fresenius SE,Germany,FRE.DE,2014-01-29,Fresenius SE
2014-01-30,38.7788391113281,39.6938285827636,38.4627532958984,39.2945594787597,31.9228477478027,1074516,Fresenius SE,Germany,FRE.DE,2014-01-30,Fresenius SE
2014-01-31,38.9285659790039,38.9285659790039,37.0819549560546,38.4793891906738,31.2606086730957,1893110,Fresenius SE,Germany,FRE.DE,2014-01-31,Fresenius SE
2014-02-03,38.529296875,38.645751953125,38.0801239013671,38.5459327697753,31.3146724700927,1254209,Fresenius SE,Germany,FRE.DE,2014-02-03,Fresenius SE
2014-02-04,38.5126609802246,38.5958442687988,37.9303970336914,38.0967597961425,30.9497604370117,1381450,Fresenius SE,Germany,FRE.DE,2014-02-04,Fresenius SE
2014-02-05,37.9470329284668,38.1965751647949,37.8804893493652,38.0967597961425,30.9497604370117,1528578,Fresenius SE,Germany,FRE.DE,2014-02-05,Fresenius SE
2014-02-06,38.0967597961425,38.4627532958984,37.8139457702636,38.362937927246,31.1660022735595,1190754,Fresenius SE,Germany,FRE.DE,2014-02-06,Fresenius SE
2014-02-07,38.3130264282226,38.7622032165527,38.2132110595703,38.6124801635742,31.3687381744384,1001695,Fresenius SE,Germany,FRE.DE,2014-02-07,Fresenius SE
2014-02-10,38.7122955322265,38.8786582946777,38.5126609802246,38.7788391113281,31.5038890838623,828858,Fresenius SE,Germany,FRE.DE,2014-02-10,Fresenius SE
2014-02-11,38.7455673217773,38.97847366333,38.645751953125,38.7455673217773,31.4768562316894,894285,Fresenius SE,Germany,FRE.DE,2014-02-11,Fresenius SE
2014-02-12,38.7455673217773,39.3444671630859,38.6790237426757,38.97847366333,31.6660614013671,746528,Fresenius SE,Germany,FRE.DE,2014-02-12,Fresenius SE
2014-02-13,38.8620223999023,39.3444671630859,38.8453865051269,39.3444671630859,31.9634017944335,747799,Fresenius SE,Germany,FRE.DE,2014-02-13,Fresenius SE
2014-02-14,39.3111953735351,39.8768272399902,39.2945594787597,39.710464477539,32.2607383728027,843546,Fresenius SE,Germany,FRE.DE,2014-02-14,Fresenius SE
2014-02-17,39.9267349243164,40.1263694763183,39.7271003723144,39.8269157409668,32.3553314208984,787965,Fresenius SE,Germany,FRE.DE,2014-02-17,Fresenius SE
2014-02-18,39.8435516357421,39.910099029541,39.2446517944335,39.3943786621093,32.0039520263671,871740,Fresenius SE,Germany,FRE.DE,2014-02-18,Fresenius SE
2014-02-19,39.3777427673339,39.793643951416,39.3777427673339,39.594009399414,32.1661224365234,877138,Fresenius SE,Germany,FRE.DE,2014-02-19,Fresenius SE
2014-02-20,39.4442863464355,39.8768272399902,39.3611068725585,39.710464477539,32.2607383728027,1312654,Fresenius SE,Germany,FRE.DE,2014-02-20,Fresenius SE
2014-02-21,39.7271003723144,39.8102798461914,39.4276504516601,39.594009399414,32.1661224365234,1029199,Fresenius SE,Germany,FRE.DE,2014-02-21,Fresenius SE
2014-02-24,39.6272811889648,39.7437362670898,39.3611068725585,39.594009399414,32.1661224365234,802490,Fresenius SE,Germany,FRE.DE,2014-02-24,Fresenius SE
2014-02-25,37.5976753234863,38.0967597961425,35.8009719848632,37.9470329284668,30.8281288146972,7987619,Fresenius SE,Germany,FRE.DE,2014-02-25,Fresenius SE
2014-02-26,37.8638534545898,38.1965751647949,36.8324127197265,37.09859085083,30.1388549804687,2721514,Fresenius SE,Germany,FRE.DE,2014-02-26,Fresenius SE
2014-02-27,36.982135772705,37.1484985351562,36.4830513000488,36.8656845092773,29.9496383666992,1533093,Fresenius SE,Germany,FRE.DE,2014-02-27,Fresenius SE
2014-02-28,36.9488639831543,37.5311317443847,36.8324127197265,37.4645843505859,30.4361839294433,1541541,Fresenius SE,Germany,FRE.DE,2014-02-28,Fresenius SE
2014-03-03,36.8157768249511,36.9322280883789,36.4664154052734,36.5828704833984,29.7198829650878,1530556,Fresenius SE,Germany,FRE.DE,2014-03-03,Fresenius SE
2014-03-04,36.8157768249511,37.181770324707,36.6993217468261,37.1152267456054,30.1523685455322,1203404,Fresenius SE,Germany,FRE.DE,2014-03-04,Fresenius SE
2014-03-05,37.181770324707,37.181770324707,36.5995063781738,36.6161422729492,29.7469062805175,872164,Fresenius SE,Germany,FRE.DE,2014-03-05,Fresenius SE
2014-03-06,36.8656845092773,36.8656845092773,36.3832359313964,36.566234588623,29.7063617706298,1204997,Fresenius SE,Germany,FRE.DE,2014-03-06,Fresenius SE
2014-03-07,36.4830513000488,36.5329627990722,35.8009719848632,35.8009719848632,29.0846652984619,1753802,Fresenius SE,Germany,FRE.DE,2014-03-07,Fresenius SE
2014-03-10,35.7510643005371,35.8841514587402,35.5680656433105,35.6179733276367,28.9360027313232,907845,Fresenius SE,Germany,FRE.DE,2014-03-10,Fresenius SE
2014-03-11,35.6346092224121,36.1170578002929,35.4682502746582,35.8841514587402,29.1522464752197,1159003,Fresenius SE,Germany,FRE.DE,2014-03-11,Fresenius SE
2014-03-12,35.7677001953125,36.0172424316406,35.2020683288574,35.2852516174316,28.6656951904296,1267310,Fresenius SE,Germany,FRE.DE,2014-03-12,Fresenius SE
2014-03-13,35.4183387756347,35.7011566162109,34.9358901977539,34.9358901977539,28.3818740844726,1170457,Fresenius SE,Germany,FRE.DE,2014-03-13,Fresenius SE
2014-03-14,34.653076171875,36.1669654846191,34.4534454345703,36.0505142211914,29.2873992919921,2106693,Fresenius SE,Germany,FRE.DE,2014-03-14,Fresenius SE
2014-03-17,35.9007873535156,36.0006065368652,35.4183387756347,35.5680656433105,28.8954563140869,1435753,Fresenius SE,Germany,FRE.DE,2014-03-17,Fresenius SE
2014-03-18,35.3517951965332,35.9340591430664,35.2020683288574,35.8176078796386,29.0981788635253,1266129,Fresenius SE,Germany,FRE.DE,2014-03-18,Fresenius SE
