date,Open,High,Low,Close,adjusted_close,Volume,__period__,company,Company,Country,Ticker
2013-12-31 00:00:00,71.881721496582,72.0250930786132,71.7114715576171,72.0250930786132,45.2415542602539,421178,2013-12-31,Novartis,,,
2014-01-02 00:00:00,70.8243713378906,71.0663070678711,70.3763427734375,70.5376358032226,44.3072319030761,1501466,2014-01-02,Novartis,,,
2014-01-03 00:00:00,70.7168426513671,71.0931930541992,70.5914001464843,70.8871002197265,44.526741027832,822380,2014-01-03,Novartis,,,
2014-01-06 00:00:00,71.0483856201171,71.3530502319336,70.9229354858398,70.9587783813476,44.5717658996582,1179054,2014-01-06,Novartis,,,
2014-01-07 00:00:00,71.4336929321289,71.5322570800781,71.1021499633789,71.2096786499023,44.7293624877929,3245886,2014-01-07,Novartis,,,
2014-01-08 00:00:00,71.5053787231445,71.6935501098632,71.2544784545898,71.4247283935546,44.8644485473632,1203048,2014-01-08,Novartis,,,
2014-01-09 00:00:00,71.5053787231445,72.6164855957031,71.0304641723632,72.4103927612304,45.4835739135742,3008848,2014-01-09,Novartis,,,
2014-01-10 00:00:00,72.2491073608398,72.9121856689453,72.213264465332,72.8853073120117,45.7818870544433,1831468,2014-01-10,Novartis,,,
2014-01-13 00:00:00,72.5268783569336,72.7598571777343,71.9802856445312,72.0340499877929,45.2471847534179,1311635,2014-01-13,Novartis,,,
2014-01-14 00:00:00,72.1595001220703,72.5268783569336,72.0340499877929,72.347671508789,45.4441795349121,1023818,2014-01-14,Novartis,,,
2014-01-15 00:00:00,72.3655929565429,72.6612930297851,72.1415786743164,72.4372787475586,45.5004615783691,1710828,2014-01-15,Novartis,,,
2014-01-16 00:00:00,73.1899642944336,73.3691787719726,73.0376358032226,73.2795715332031,46.0295372009277,1567645,2014-01-16,Novartis,,,
2014-01-17 00:00:00,73.100357055664,73.1541213989257,72.6075286865234,72.7419357299804,45.6918296813964,1122808,2014-01-17,Novartis,,,
2014-01-21 00:00:00,72.9211502075195,73.1361999511718,72.7329711914062,72.9121856689453,45.7987747192382,1328598,2014-01-21,Novartis,,,
2014-01-22 00:00:00,72.4372787475586,72.5716857910156,72.2491073608398,72.3924713134765,45.472312927246,1423570,2014-01-22,Novartis,,,
2014-01-23 00:00:00,73.3243713378906,73.4946212768554,72.9838714599609,73.2885284423828,46.0351638793945,3203032,2014-01-23,Novartis,,,
2014-01-24 00:00:00,72.0519714355468,72.1326141357421,71.3709716796875,71.5412216186523,44.9376182556152,2464574,2014-01-24,Novartis,,,
2014-01-27 00:00:00,71.2007141113281,71.2096786499023,70.465950012207,70.5914001464843,44.3409957885742,2675945,2014-01-27,Novartis,,,
2014-01-28 00:00:00,71.1290283203125,71.3530502319336,70.8512573242187,71.2903213500976,44.780029296875,2289139,2014-01-28,Novartis,,,
2014-01-29 00:00:00,70.9050216674804,71.3440856933593,70.6451644897461,71.0304641723632,44.6167907714843,4496587,2014-01-29,Novartis,,,
2014-01-30 00:00:00,71.4068069458007,71.684585571289,71.3799285888671,71.6308212280273,44.993896484375,2968114,2014-01-30,Novartis,,,
2014-01-31 00:00:00,70.6182785034179,71.218635559082,70.2777786254882,70.8512573242187,44.5042190551757,2833189,2014-01-31,Novartis,,,
2014-02-03 00:00:00,71.5680999755859,71.6128997802734,70.3404998779296,70.4480285644531,44.2509460449218,2179771,2014-02-03,Novartis,,,
2014-02-04 00:00:00,70.2777786254882,70.33154296875,69.802864074707,70.0716857910156,44.014549255371,3327019,2014-02-04,Novartis,,,
2014-02-05 00:00:00,70.3673858642578,70.5645141601562,70.2240142822265,70.3853073120117,44.2115440368652,1933693,2014-02-05,Novartis,,,
2014-02-06 00:00:00,71.2813644409179,71.3351287841796,70.8691787719726,70.9856643676757,44.5886497497558,2143055,2014-02-06,Novartis,,,
2014-02-07 00:00:00,71.4068069458007,72.5179214477539,71.3978500366211,72.5089645385742,45.545482635498,1672549,2014-02-07,Novartis,,,
2014-02-10 00:00:00,71.8906784057617,72.3297500610351,71.8189926147461,72.2222213745117,45.3653831481933,2703733,2014-02-10,Novartis,,,
2014-02-11 00:00:00,71.7921142578125,72.5716857910156,71.7741928100586,72.4552001953125,45.5117111206054,2572715,2014-02-11,Novartis,,,
2014-02-12 00:00:00,72.4103927612304,73.3602142333984,72.4014358520507,73.3602142333984,46.0801963806152,3228365,2014-02-12,Novartis,,,
2014-02-13 00:00:00,73.3960571289062,73.763442993164,73.3333358764648,73.7276000976562,46.3109626770019,2546377,2014-02-13,Novartis,,,
2014-02-14 00:00:00,73.9784927368164,74.3189926147461,73.915771484375,74.3189926147461,46.6824378967285,2162362,2014-02-14,Novartis,,,
2014-02-18 00:00:00,74.0143356323242,74.3189926147461,74.0053787231445,74.1218643188476,46.5586166381835,2197069,2014-02-18,Novartis,,,
2014-02-19 00:00:00,73.6738357543945,73.9695358276367,73.1989212036132,73.2616500854492,46.0182876586914,3810582,2014-02-19,Novartis,,,
2014-02-20 00:00:00,73.3512573242187,73.9964141845703,73.1989212036132,73.7276000976562,46.3109626770019,3385163,2014-02-20,Novartis,,,
2014-02-21 00:00:00,74.3996429443359,74.4623641967773,73.9426498413086,74.0591430664062,46.5192070007324,2433438,2014-02-21,Novartis,,,
2014-02-24 00:00:00,74.5609283447265,75.268814086914,74.4802856445312,74.8387069702148,47.0088882446289,1933470,2014-02-24,Novartis,,,
2014-02-25 00:00:00,75.2060928344726,75.5645141601562,74.9283142089843,75.0896072387695,47.1664848327636,2558542,2014-02-25,Novartis,,,
2014-02-26 00:00:00,75.0985641479492,75.2150573730468,74.66845703125,74.7401428222656,46.9469718933105,1641636,2014-02-26,Novartis,,,
2014-02-27 00:00:00,73.718635559082,74.0322570800781,73.6379928588867,73.9695358276367,48.028564453125,2417591,2014-02-27,Novartis,,,
2014-02-28 00:00:00,74.9283142089843,74.9372787475586,74.1128997802734,74.5340499877929,48.3951110839843,3768509,2014-02-28,Novartis,,,
2014-03-03 00:00:00,73.5573501586914,73.6917572021484,72.6881713867187,72.8404998779296,47.295482635498,2016054,2014-03-03,Novartis,,,
2014-03-04 00:00:00,73.9605712890625,74.2652359008789,73.7544784545898,73.9874572753906,48.0401954650878,1784149,2014-03-04,Novartis,,,
2014-03-05 00:00:00,74.5430145263671,74.7222213745117,74.3279571533203,74.4623641967773,48.3485641479492,1891174,2014-03-05,Novartis,,,
2014-03-06 00:00:00,75.5376358032226,75.600357055664,75.0268783569336,75.1075286865234,48.7674674987793,2307107,2014-03-06,Novartis,,,
2014-03-07 00:00:00,75.0,75.0627212524414,74.2562713623046,74.4982070922851,48.3718338012695,2165486,2014-03-07,Novartis,,,
2014-03-10 00:00:00,74.4892501831054,74.4892501831054,73.915771484375,74.2831573486328,48.2321968078613,1832026,2014-03-10,Novartis,,,
2014-03-11 00:00:00,74.5430145263671,74.7670288085937,74.1039428710937,74.1935501098632,48.1740226745605,1424239,2014-03-11,Novartis,,,
2014-03-12 00:00:00,73.9695358276367,74.3010787963867,73.8709716796875,74.1577072143554,48.1507453918457,1745312,2014-03-12,Novartis,,,
2014-03-13 00:00:00,74.3638000488281,74.5967712402343,73.0286712646484,73.1720428466796,47.5107536315918,1785935,2014-03-13,Novartis,,,
2014-03-14 00:00:00,73.0017929077148,73.3781356811523,72.9749069213867,73.1093215942382,47.4700241088867,1037210,2014-03-14,Novartis,,,
2014-03-17 00:00:00,73.2347640991211,73.8799285888671,73.2258071899414,73.6111145019531,47.7958450317382,692590,2014-03-17,Novartis,,,
2014-03-18 00:00:00,73.915771484375,74.5430145263671,73.7992858886718,74.050178527832,48.0809326171875,1580926,2014-03-18,Novartis,,,
2014-03-19 00:00:00,73.5394287109375,73.7455215454101,72.3207855224609,72.768814086914,47.2489356994628,1414418,2014-03-19,Novartis,,,
2014-03-20 00:00:00,72.3297500610351,72.9928283691406,72.2580642700195,72.8584213256836,47.3071136474609,1260522,2014-03-20,Novartis,,,
2014-03-21 00:00:00,73.7455215454101,73.9247283935546,73.0555572509765,73.2347640991211,47.5514755249023,1990832,2014-03-21,Novartis,,,
2014-03-24 00:00:00,73.2706069946289,73.3871002197265,72.3745498657226,72.8494644165039,47.3012962341308,1230167,2014-03-24,Novartis,,,
2014-03-25 00:00:00,73.1810073852539,73.5752716064453,72.768814086914,73.3602142333984,47.6329383850097,2136582,2014-03-25,Novartis,,,
2014-03-26 00:00:00,73.3422927856445,73.6290283203125,72.679214477539,72.679214477539,47.1907501220703,1313086,2014-03-26,Novartis,,,
2014-03-27 00:00:00,72.9301071166992,73.1720428466796,72.6433715820312,72.9121856689453,47.3420295715332,1212311,2014-03-27,Novartis,,,
2014-03-28 00:00:00,73.4766998291015,73.6738357543945,72.9569854736328,73.1093215942382,47.4700241088867,1000382,2014-03-28,Novartis,,,
2014-03-31 00:00:00,75.931900024414,76.3709716796875,75.752685546875,76.1827926635742,49.4656372070312,2577067,2014-03-31,Novartis,,,
2014-04-01 00:00:00,75.752685546875,76.0394287109375,75.2598571777343,75.7258071899414,49.1689224243164,1681142,2014-04-01,Novartis,,,
2014-04-02 00:00:00,75.3853073120117,75.8871002197265,75.33154296875,75.7795715332031,49.2038307189941,1300363,2014-04-02,Novartis,,,
2014-04-03 00:00:00,75.179214477539,75.1881713867187,74.4892501831054,74.7401428222656,48.5289192199707,1477138,2014-04-03,Novartis,,,
2014-04-04 00:00:00,74.2921142578125,74.8207855224609,73.7276000976562,73.9336929321289,48.0052947998046,1755691,2014-04-04,Novartis,,,
2014-04-07 00:00:00,74.0680999755859,74.381721496582,73.718635559082,73.9426498413086,48.0111122131347,1189321,2014-04-07,Novartis,,,
2014-04-08 00:00:00,74.6146926879882,74.8924713134765,74.3638000488281,74.7491073608398,48.5347480773925,1933582,2014-04-08,Novartis,,,
2014-04-09 00:00:00,74.4534072875976,75.3673858642578,74.4354858398437,75.2957000732421,48.8896484375,1908025,2014-04-09,Novartis,,,
2014-04-10 00:00:00,75.6810073852539,75.8512573242187,75.0447998046875,75.1164855957031,48.7732849121093,2974363,2014-04-10,Novartis,,,
2014-04-11 00:00:00,74.2831573486328,74.7759857177734,73.9964141845703,74.0770645141601,48.0983848571777,2047190,2014-04-11,Novartis,,,
2014-04-14 00:00:00,74.6236572265625,75.2598571777343,74.516128540039,75.1164855957031,48.7732849121093,2979162,2014-04-14,Novartis,,,
2014-04-15 00:00:00,75.3942642211914,75.600357055664,74.2562713623046,75.0806427001953,48.7500076293945,2510330,2014-04-15,Novartis,,,
2014-04-16 00:00:00,75.6720428466796,75.7258071899414,75.2777786254882,75.6361999511718,49.1107368469238,1143454,2014-04-16,Novartis,,,
2014-04-17 00:00:00,75.5824356079101,76.0663070678711,75.3853073120117,75.8691787719726,49.2620086669921,1082074,2014-04-17,Novartis,,,
2014-04-21 00:00:00,75.9050216674804,76.6128997802734,75.7168426513671,76.5770645141601,49.7216415405273,1682035,2014-04-21,Novartis,,,
2014-04-22 00:00:00,77.4462356567382,77.7598571777343,77.2222213745117,77.5627212524414,50.3616294860839,2408998,2014-04-22,Novartis,,,
2014-04-23 00:00:00,77.8853073120117,77.9301071166992,77.1236572265625,77.213264465332,50.13472366333,2059913,2014-04-23,Novartis,,,
2014-04-24 00:00:00,75.8243713378906,76.0394287109375,75.0089645385742,75.797492980957,49.2154693603515,2845688,2014-04-24,Novartis,,,
2014-04-25 00:00:00,76.0394287109375,76.084228515625,75.465950012207,75.6899642944336,49.1456451416015,1603692,2014-04-25,Novartis,,,
2014-04-28 00:00:00,76.7921142578125,76.8100357055664,75.6810073852539,76.4874572753906,49.663459777832,2721031,2014-04-28,Novartis,,,
2014-04-29 00:00:00,76.8369216918945,77.5896072387695,76.8279571533203,77.4641571044921,50.2976264953613,2488122,2014-04-29,Novartis,,,
2014-04-30 00:00:00,77.4641571044921,77.9301071166992,77.2849426269531,77.9032287597656,50.582721710205,2286796,2014-04-30,Novartis,,,
2014-05-01 00:00:00,77.8763427734375,78.1810073852539,77.5537643432617,77.9569854736328,50.6176261901855,660672,2014-05-01,Novartis,,,
2014-05-02 00:00:00,78.4766998291015,78.6290283203125,78.1182785034179,78.2795715332031,50.8270721435546,1450242,2014-05-02,Novartis,,,
2014-05-05 00:00:00,78.1182785034179,78.6917572021484,77.9121856689453,78.6469497680664,51.0656242370605,1098925,2014-05-05,Novartis,,,
2014-05-06 00:00:00,79.0860214233398,79.1308212280273,78.4856643676757,78.5573501586914,51.0074424743652,2578183,2014-05-06,Novartis,,,
2014-05-07 00:00:00,78.9426498413086,79.1666641235351,78.6827926635742,79.1308212280273,51.3798103332519,1710158,2014-05-07,Novartis,,,
2014-05-08 00:00:00,79.3369216918945,79.3548355102539,78.6200714111328,78.7723999023437,51.1470718383789,2601508,2014-05-08,Novartis,,,
2014-05-09 00:00:00,79.2921142578125,79.4713287353515,79.0053787231445,79.2204284667968,51.4379653930664,3003937,2014-05-09,Novartis,,,
2014-05-12 00:00:00,79.4802856445312,79.4892501831054,79.1577072143554,79.3996429443359,51.554344177246,2933518,2014-05-12,Novartis,,,
2014-05-13 00:00:00,79.3996429443359,79.4802856445312,79.1308212280273,79.2741928100586,51.4728851318359,1466982,2014-05-13,Novartis,,,
2014-05-14 00:00:00,79.9462356567382,80.2150573730468,79.7939071655273,79.9641571044921,51.9208869934082,2627287,2014-05-14,Novartis,,,
2014-05-15 00:00:00,80.0896072387695,80.6093215942382,79.9552001953125,80.5824356079101,52.3223304748535,5111503,2014-05-15,Novartis,,,
2014-05-16 00:00:00,80.6451644897461,80.6541213989257,80.1971359252929,80.5376358032226,52.2932472229003,2981729,2014-05-16,Novartis,,,
2014-05-19 00:00:00,80.0985641479492,80.2419357299804,79.8745498657226,80.2150573730468,52.0837974548339,2101316,2014-05-19,Novartis,,,
2014-05-20 00:00:00,79.7222213745117,79.9641571044921,79.5071716308593,79.8207855224609,51.8278007507324,1698775,2014-05-20,Novartis,,,
2014-05-21 00:00:00,80.0179214477539,80.2329711914062,79.8924713134765,80.1881713867187,52.0663375854492,1588180,2014-05-21,Novartis,,,
2014-05-22 00:00:00,80.2777786254882,80.7078857421875,80.2240142822265,80.6272430419921,52.3514251708984,4621579,2014-05-22,Novartis,,,
2014-05-23 00:00:00,80.6810073852539,81.0035858154296,80.5555572509765,80.8333358764648,52.4852447509765,2529972,2014-05-23,Novartis,,,
2014-05-27 00:00:00,80.8602142333984,81.0304641723632,80.5824356079101,80.8960571289062,52.5259666442871,2627287,2014-05-27,Novartis,,,
2014-05-28 00:00:00,80.7885284423828,80.8781356811523,80.5286712646484,80.5465927124023,52.2990608215332,2300188,2014-05-28,Novartis,,,
2014-05-29 00:00:00,80.8691787719726,80.8871002197265,80.5645141601562,80.7885284423828,52.4561500549316,606211,2014-05-29,Novartis,,,
2014-05-30 00:00:00,80.1612930297851,80.7347640991211,80.0716857910156,80.6989212036132,52.397964477539,4567565,2014-05-30,Novartis,,,
2014-06-02 00:00:00,79.802864074707,79.802864074707,79.2921142578125,79.6415786743164,51.7114334106445,2055002,2014-06-02,Novartis,,,
2014-06-03 00:00:00,79.7580642700195,79.8207855224609,79.3727569580078,79.6415786743164,51.7114334106445,1883027,2014-06-03,Novartis,,,
2014-06-04 00:00:00,79.4085998535156,79.4713287353515,79.0591430664062,79.247314453125,51.4554443359375,2897806,2014-06-04,Novartis,,,
2014-06-05 00:00:00,79.1397857666015,79.5967712402343,78.9964141845703,79.4892501831054,51.6125259399414,1312974,2014-06-05,Novartis,,,
2014-06-06 00:00:00,79.8835144042968,79.9372787475586,79.5967712402343,79.7580642700195,51.78706741333,1192111,2014-06-06,Novartis,,,
2014-06-09 00:00:00,79.847671508789,80.0447998046875,79.6505355834961,79.847671508789,51.8452415466308,1325138,2014-06-09,Novartis,,,
2014-06-10 00:00:00,80.8781356811523,81.1200714111328,80.6541213989257,81.1200714111328,52.6714172363281,2345944,2014-06-10,Novartis,,,
2014-06-11 00:00:00,80.6182785034179,80.6451644897461,80.1523284912109,80.2060928344726,52.0779685974121,1147025,2014-06-11,Novartis,,,
2014-06-12 00:00:00,80.0447998046875,80.2150573730468,79.8835144042968,80.0089645385742,51.9499778747558,959090,2014-06-12,Novartis,,,
2014-06-13 00:00:00,79.8835144042968,80.2329711914062,79.7849426269531,80.0537643432617,51.9790611267089,724954,2014-06-13,Novartis,,,
2014-06-16 00:00:00,80.7706069946289,81.0483856201171,80.6989212036132,80.9946212768554,52.589973449707,1085198,2014-06-16,Novartis,,,
2014-06-17 00:00:00,80.4569854736328,80.6361999511718,80.2598571777343,80.5197143554687,52.2816085815429,932641,2014-06-17,Novartis,,,
2014-06-18 00:00:00,80.6989212036132,81.0483856201171,80.4301071166992,81.0035858154296,52.5957832336425,989780,2014-06-18,Novartis,,,
2014-06-19 00:00:00,81.3172073364257,81.4964141845703,81.1827926635742,81.4068069458007,52.8576011657714,818251,2014-06-19,Novartis,,,
2014-06-20 00:00:00,81.3261642456054,81.6218643188476,81.2544784545898,81.5233001708984,52.933235168457,1098367,2014-06-20,Novartis,,,
2014-06-23 00:00:00,81.1111145019531,81.1290283203125,80.752685546875,81.0663070678711,52.6365203857421,832871,2014-06-23,Novartis,,,
2014-06-24 00:00:00,81.4336929321289,81.4426498413086,81.0663070678711,81.1200714111328,52.6714172363281,978955,2014-06-24,Novartis,,,
2014-06-25 00:00:00,80.6810073852539,80.9856643676757,80.6093215942382,80.9498214721679,52.5608749389648,1404263,2014-06-25,Novartis,,,
2014-06-26 00:00:00,80.6541213989257,80.9498214721679,80.268814086914,80.8154144287109,52.4736022949218,1315206,2014-06-26,Novartis,,,
2014-06-27 00:00:00,80.752685546875,81.1290283203125,80.5645141601562,80.9856643676757,52.5841445922851,814122,2014-06-27,Novartis,,,
2014-06-30 00:00:00,81.1200714111328,81.2365570068359,80.8333358764648,81.1200714111328,52.6714172363281,1285520,2014-06-30,Novartis,,,
2014-07-01 00:00:00,81.7741928100586,82.1326141357421,81.6397857666015,81.9623641967773,53.2183265686035,796712,2014-07-01,Novartis,,,
2014-07-02 00:00:00,81.7114715576171,82.016128540039,81.5680999755859,81.9802856445312,53.2299499511718,533225,2014-07-02,Novartis,,,
2014-07-03 00:00:00,81.5949783325195,81.9534072875976,81.4964141845703,81.9265213012695,53.1950492858886,896371,2014-07-03,Novartis,,,
2014-07-07 00:00:00,81.0215072631836,81.1379928588867,80.8243713378906,80.9050216674804,52.5317916870117,1351699,2014-07-07,Novartis,,,
2014-07-08 00:00:00,81.0035858154296,81.0304641723632,80.0985641479492,80.2150573730468,52.0837974548339,2034580,2014-07-08,Novartis,,,
2014-07-09 00:00:00,79.9820785522461,80.7437286376953,79.9731216430664,80.7078857421875,52.4038047790527,937775,2014-07-09,Novartis,,,
2014-07-10 00:00:00,79.8207855224609,80.5286712646484,79.8207855224609,80.4749069213867,52.2525177001953,955408,2014-07-10,Novartis,,,
